Shape_Leng,Shape_Area,OBJECTID_1,OBJECTID_2,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,OBJECTID_3,OBJECTID_4,COUNT_1,AREA_1,MIN_1,MAX_1,RANGE_1,MEAN_1,STD_1,SUM_1,MEDIAN_1,PCT90_1
0.02,0.000025,829,830,3080,2.48547E-05,-0.008175377,0.65995276,0.668128137,0.418008196,0.146991601,1287.465244,0.401202917,0.5995974,0,0,361,2.62185E-05,35.9158766,39.5218877,3.6060111,38.20333678,0.844832325,13791.40458,38.33925278,39.15957758
0.02,0.000025,830,831,3136,2.53066E-05,0.023677582,0.674436569,0.650758987,0.363492077,0.13219682,1139.911155,0.363395214,0.542480916,0,0,342,2.48385E-05,39.744059,55.65152408,15.90746508,45.02537962,3.359786495,15398.67983,44.10716153,49.81525493
0.02,0.000025,831,832,3080,2.48547E-05,0.006187974,0.685043275,0.678855301,0.217104061,0.168848923,668.6805082,0.166500688,0.471364108,0,0,361,2.62185E-05,31.32547574,50.21003624,18.8845605,37.84088463,5.588050622,13660.55935,35.64585302,47.01076952
0.02,0.000025,832,833,3136,2.53066E-05,0.106886655,0.650404811,0.543518156,0.412562385,0.110455353,1293.795639,0.423085988,0.559132874,0,0,361,2.62185E-05,27.12472916,30.4128644,3.28813524,28.42998673,0.862132837,10263.22521,28.0886108,29.94117764
0.02,0.000025,833,834,3080,2.48547E-05,0.484749913,0.692517698,0.207767785,0.614495139,0.026703748,1892.64503,0.617402643,0.643626928,0,0,342,2.48385E-05,30.35817608,36.35680118,5.9986251,33.93404464,1.55084756,11605.44327,34.3606775,35.7278855
0.02,2.5E-05,834,835,3136,2.53066E-05,0.069913045,0.694554627,0.624641582,0.413989114,0.123731858,1298.269863,0.420243576,0.579510838,0,0,342,2.48385E-05,28.48851914,36.33629306,7.84777392,30.55323309,1.934560221,10449.20572,29.63868287,33.68390954
0.02,0.000025,835,836,3080,2.48547E-05,0.103642777,0.678452134,0.574809358,0.526746672,0.090088613,1622.379751,0.548889309,0.598935914,0,0,324,2.35313E-05,31.22977118,45.93751124,14.70774006,38.42872262,4.631571115,12450.90613,39.48428948,43.78484224
0.02,0.000025,836,837,3136,2.53066E-05,0.005286861,0.682045877,0.676759016,0.372501166,0.182927558,1168.163656,0.403185651,0.590370595,0,0,342,2.48385E-05,33.75226994,42.93648968,9.18421974,37.54335383,2.549783347,12839.82701,37.3685351,41.43051007
0.02,2.5E-05,837,838,3080,2.48547E-05,0.059420291,0.643850267,0.584429976,0.452277258,0.108267991,1393.013954,0.464752272,0.583668607,0,0,126,9.15104E-06,28.92260768,35.61509084,6.69248316,31.72513994,1.761510346,3997.367632,31.21439009,34.43416493
0.02,0.000025,838,839,1153,9.30437E-06,0.14831318,0.67962712,0.531313941,0.538295975,0.117932866,620.6552595,0.590136349,0.633722961,0,0,361,2.62185E-05,35.2664528,43.77390458,8.50745178,38.43504255,1.891618322,13875.05036,38.16151574,40.94378402
0.015492479,9.47173E-06,839,840,3080,2.48547E-05,0.014965987,0.648543417,0.633577431,0.371094847,0.141972847,1142.972128,0.36639303,0.574360693,0,0,361,2.62185E-05,40.98480026,45.44531636,4.4605161,43.42425344,0.799605748,15676.15549,43.4697008,44.21482916
0.02,0.000025,840,841,3136,2.53066E-05,-0.017054264,0.58404994,0.601104204,0.109965098,0.10956691,344.8505468,0.066830747,0.271202847,0,0,324,2.35313E-05,38.76650528,42.67330214,3.90679686,40.66924528,1.08401019,13176.83547,40.49431439,42.25972172
0.02,0.000025,841,842,3080,2.48547E-05,-0.012412304,0.592568398,0.604980702,0.245341271,0.133495292,755.651116,0.225599214,0.440028852,0,0,56,4.06713E-06,38.67080072,48.32670722,9.6559065,45.09692246,2.605674323,2525.427658,45.96143738,47.91825383
0.02,0.000025,842,843,463,3.73627E-06,0.014304291,0.5739066,0.559602309,0.18345859,0.164532857,84.94132727,0.120941848,0.441734141,0,0,342,2.48385E-05,27.61350602,30.28297964,2.66947362,29.04827488,0.587589691,9934.51001,29.0798366,29.86256318
0.011575523,3.82341E-06,843,844,3136,2.53066E-05,0.419362456,0.660865307,0.241502851,0.595897826,0.027997431,1868.735582,0.59824121,0.629291654,0,0,342,2.48385E-05,31.35965594,39.42960116,8.06994522,34.23154231,2.352555081,11707.18747,33.36432467,38.55117002
0.02,0.000025,844,845,3136,2.53066E-05,0.272978574,0.659164011,0.386185437,0.523420934,0.083714523,1641.44805,0.544181526,0.613335311,0,0,324,2.35313E-05,37.180544,52.22666804,15.04612404,42.86114555,4.30717571,13887.01116,41.33514731,49.56027064
0.02,0.000025,845,846,3025,2.44109E-05,-0.031860225,0.67156738,0.703427605,0.237930608,0.191659635,719.7400899,0.193727538,0.521015942,0,0,324,2.35313E-05,33.17462456,44.16697688,10.99235232,38.4451481,2.827142112,12456.22799,38.72207102,41.63217325
0.02,2.5E-05,846,847,3136,2.53066E-05,0.045937333,0.6681602,0.622222867,0.373059295,0.171312898,1169.91395,0.348247066,0.626632333,0,0,361,2.62185E-05,30.64528976,50.09382356,19.4485338,41.32827813,4.913735307,14919.50841,41.25482384,48.4087397
0.02,2.5E-05,847,848,3136,2.53066E-05,-0.053611711,0.678569198,0.732180908,0.256427849,0.208186774,804.157734,0.206582844,0.576678932,0,0,342,2.48385E-05,32.8396586,40.85833352,8.01867492,38.26969307,1.271145531,13088.23503,38.48451863,39.7266271
0.02,0.000025,848,849,3136,2.53066E-05,-0.006490265,0.62318027,0.629670535,0.306285486,0.143580261,960.5112828,0.302669927,0.5024831,0,0,361,2.62185E-05,35.87144234,40.71135866,4.83991632,38.09809774,0.954278088,13753.41328,38.0008688,39.36465878
0.02,2.5E-05,849,850,3080,2.48547E-05,0.000851064,0.649040461,0.648189397,0.321890979,0.125889683,991.4242142,0.325031668,0.485195091,0,0,5,3.63137E-07,34.16243234,34.91781476,0.75538242,34.58148159,0.264048184,172.907408,34.51107038,34.8726969
0.02,2.5E-05,850,851,55,4.43834E-07,0.149187148,0.44148472,0.292297572,0.264876928,0.090136631,14.56823105,0.241893589,0.397069275,0,0,342,2.48385E-05,32.737118,41.49408524,8.75696724,36.93353709,2.104015663,12631.26968,37.01989706,39.6251119
0.004028011,4.59889E-07,851,852,3136,2.53066E-05,0.006134969,0.664108217,0.657973248,0.397076754,0.179023514,1245.232702,0.446837604,0.595594198,0,0,342,2.48385E-05,36.68151308,42.05464052,5.37312744,39.88483745,1.09221917,13640.61441,40.07218892,41.02923452
0.02,0.000025,852,853,3080,2.48547E-05,0.043468881,0.660841048,0.617372166,0.326618505,0.146662383,1005.984996,0.320825219,0.52709192,0,0,324,2.35313E-05,35.04769952,48.51469832,13.4669988,43.37323668,3.149111589,14052.92868,43.56540536,47.14304689
0.02,2.5E-05,853,854,3025,2.44109E-05,-0.030236566,0.644282579,0.674519146,0.219851117,0.183052323,665.0496299,0.156933606,0.514338493,0,0,12,8.71528E-07,34.37434958,35.8987865,1.52443692,35.42880875,0.608262725,425.145705,35.7962459,35.8987865
0.02,0.000025,854,855,142,1.1459E-06,0.135379061,0.584633827,0.449254766,0.338728253,0.108297127,48.09941198,0.331526503,0.468154749,0,0,342,2.48385E-05,36.67809506,44.39598422,7.71788916,41.26838598,1.76069039,14113.78801,41.51630237,43.46320656
0.005909122,1.14445E-06,855,856,3080,2.48547E-05,-0.028803352,0.675378263,0.704181615,0.238554699,0.184827827,734.7484722,0.184281036,0.546156716,0,0,361,2.62185E-05,26.18135564,31.8142526,5.63289696,27.72773985,1.62586176,10009.71408,27.50412938,30.5324951
0.02,0.000025,856,857,3136,2.53066E-05,0.303763926,0.667593122,0.363829195,0.602152973,0.048511887,1888.351722,0.615469277,0.635501921,0,0,361,2.62185E-05,38.46571952,40.66350638,2.19778686,39.71715038,0.392864733,14337.89129,39.74747702,40.19181962
0.02,2.5E-05,857,858,3136,2.53066E-05,0.033222355,0.63305521,0.599832855,0.283737868,0.112074546,889.801954,0.272961184,0.433545828,0,0,342,2.48385E-05,32.39189798,39.98673842,7.59484044,36.80331252,1.722542585,12586.73288,37.01135201,39.02935102
0.02,2.5E-05,858,859,3025,2.44109E-05,0.024324324,0.681646466,0.657322142,0.420492117,0.144149209,1271.988653,0.42612654,0.610765851,0,0,18,1.30729E-06,34.12483412,38.64345656,4.51862244,37.28935097,0.967312576,671.2083175,37.48474778,38.07503983
0.02,0.000025,859,860,187,1.50903E-06,0.112284601,0.575156093,0.462871492,0.357139225,0.148157341,66.7850351,0.365040153,0.541170359,0,0,324,2.35313E-05,36.40465346,44.65917176,8.2545183,39.11588178,1.671263853,12673.5457,38.5135718,41.54603914
0.005970303,1.51711E-06,860,861,3080,2.48547E-05,-0.022994731,0.635132432,0.658127163,0.267802223,0.135597517,824.8308481,0.268098235,0.449454486,0,0,291,2.11346E-05,32.48760254,40.03800872,7.55040618,35.72605316,1.771666925,10396.28147,35.86802432,38.22987614
0.02,0.000025,861,862,2643,2.13282E-05,0.134557292,0.673392534,0.538835242,0.467635753,0.099654627,1235.961295,0.472674966,0.596255386,0,0,174,1.26372E-05,34.62728306,38.83144766,4.2041646,0,0,0,37.97694266,38.37138217
0.018449456,2.13999E-05,862,863,1543,1.24516E-05,0.140430152,0.621881604,0.481451452,0.376719628,0.080466185,581.2783868,0.370692074,0.484235656,0,0,44,3.1956E-06,32.79864236,37.522346,4.72370364,35.46508637,1.488276148,1560.4638,35.52964034,37.3343549
0.015600226,1.24088E-05,863,864,376,3.03421E-06,0.136413515,0.604070008,0.467656493,0.388185568,0.112862456,145.9577736,0.396797478,0.529076219,0,0,342,2.48385E-05,30.85037096,43.15524296,12.304872,33.38078513,1.913446553,11416.22852,32.97296138,35.62363589
0.008277322,2.98659E-06,864,865,3080,2.48547E-05,0.140860349,0.676114976,0.535254627,0.429125697,0.076442027,1321.707145,0.411325052,0.544120955,0,0,361,2.62185E-05,34.25130086,40.3593026,6.10800174,37.78085625,1.163627515,13638.88911,37.76502542,39.28604432
0.02,0.000025,865,866,3136,2.53066E-05,0.035762787,0.653903425,0.618140638,0.398382381,0.144620504,1249.327147,0.432053819,0.564560115,0,0,361,2.62185E-05,31.73222012,39.15957758,7.42735746,35.18138103,1.982752189,12700.47855,35.51255024,37.53260006
0.02,0.000025,866,867,3080,2.48547E-05,0.050811324,0.694975078,0.644163754,0.412178778,0.163516809,1269.510635,0.443371937,0.603444153,0,0,12,8.71528E-07,35.13656804,37.87782008,2.74125204,37.3010292,0.81996764,447.6123505,37.74109928,37.87337665
0.02,2.5E-05,867,868,157,1.26694E-06,0.130630627,0.531887829,0.401257202,0.391259849,0.075105834,61.42779629,0.401217848,0.469254577,0,0,361,2.62185E-05,32.21757896,39.24161006,7.0240311,35.64558791,1.609886906,12868.05724,35.90562254,37.97352464
0.009011237,1.22199E-06,868,869,3136,2.53066E-05,0.168593243,0.643357575,0.474764332,0.466957539,0.099167609,1464.378842,0.480736464,0.582895339,0,0,324,2.35313E-05,38.3426708,44.96679356,6.62412276,41.23140407,1.346210003,13358.97492,41.16937334,42.83975971
0.02,0.000025,869,870,3080,2.48547E-05,-0.002770083,0.562114835,0.564884918,0.215775438,0.119510527,664.5883482,0.197123811,0.390140566,0,0,358,2.60006E-05,30.59060144,34.93490486,4.34430342,32.70922963,0.952074513,11709.90421,32.62945037,34.03938362
0.02,2.5E-05,870,871,3070,2.4774E-05,0.140504435,0.68285495,0.542350516,0.498779846,0.097339551,1531.254128,0.511003554,0.613194662,0,0,361,2.62185E-05,37.87440206,47.06887586,9.1944738,41.89449539,2.181196286,15123.91284,41.68549436,45.37353794
0.019822392,2.4869E-05,871,872,3136,2.53066E-05,-0.01543514,0.655126691,0.670561831,0.258181014,0.167439843,809.6556599,0.244853884,0.500236034,0,0,324,2.35313E-05,32.32011956,52.37706092,20.05694136,38.73691409,5.601363726,12550.76016,36.96862676,48.81309147
0.02,0.000025,872,873,3025,2.44109E-05,0.008739561,0.692446291,0.683706731,0.427408064,0.232114051,1292.909395,0.547691762,0.650183868,0,0,361,2.62185E-05,37.88807414,43.9653137,6.07723956,41.2121696,1.335080068,14877.59323,41.3847086,42.86471126
0.02,0.000025,873,874,3136,2.53066E-05,0.001041667,0.565969348,0.564927681,0.144740508,0.121550549,453.9062341,0.101064485,0.324422941,0,0,324,2.35313E-05,28.74145262,38.68789082,9.9464382,35.73399363,1.624574465,11577.81394,36.02867126,37.12380487
0.02,0.000025,874,875,3080,2.48547E-05,0.0456503,0.636678696,0.591028396,0.387769755,0.118784916,1194.330846,0.402071938,0.544198817,0,0,342,2.48385E-05,35.45102588,41.1796274,5.72860152,37.76742403,1.263085834,12916.45902,37.48645679,39.85822087
0.02,2.5E-05,875,876,3136,2.53066E-05,0.010058676,0.607256234,0.597197558,0.377256614,0.130192656,1183.076741,0.419908464,0.495257109,0,0,342,2.48385E-05,32.54229086,40.93011194,8.38782108,36.44907773,1.482257752,12465.58458,36.39098138,38.51869883
0.02,2.5E-05,876,877,3080,2.48547E-05,0.042225033,0.678142726,0.635917693,0.470530559,0.136223051,1449.234122,0.507954836,0.608752728,0,0,300,2.17882E-05,29.81129288,37.1463638,7.33507092,33.09096282,1.841237818,9927.288847,33.17120654,35.88682343
0.02,0.000025,877,878,2697,2.1764E-05,0.14677681,0.657105267,0.510328457,0.521266964,0.098047488,1405.857001,0.55124253,0.615991235,0,0,324,2.35313E-05,37.58045234,42.95016176,5.36970942,39.12441628,1.133423336,12676.31088,38.84511974,40.80535421
0.018971461,2.1885E-05,878,879,3136,2.53066E-05,-0.004523313,0.619579136,0.624102449,0.302416957,0.130907467,948.3795775,0.288088888,0.49415575,0,0,361,2.62185E-05,35.23569062,40.2054917,4.96980108,37.76923877,1.00535934,13634.6952,37.73768126,38.98867658
0.02,2.5E-05,879,880,3136,2.53066E-05,0.093242086,0.655357361,0.562115274,0.422145379,0.099544848,1323.84791,0.433318406,0.540631235,0,0,324,2.35313E-05,27.9006197,33.22931288,5.32869318,29.10138912,0.929683885,9428.850073,28.84228421,30.01295606
0.02,0.000025,880,881,3080,2.48547E-05,0.142418429,0.665459991,0.523041561,0.508417935,0.067665442,1565.927241,0.524061561,0.571214139,0,0,342,2.48385E-05,30.857207,39.9662303,9.1090233,35.99381145,2.108074401,12309.88352,36.12950285,38.36317892
0.02,0.000025,881,882,3136,2.53066E-05,0.033339988,0.686713994,0.653374005,0.405193533,0.151831982,1270.686919,0.444780558,0.583672017,0,0,361,2.62185E-05,33.91291688,40.49260538,6.5796885,36.77236992,1.54448572,13274.82554,36.2234984,39.33047858
0.02,2.5E-05,882,883,3136,2.53066E-05,0.001121495,0.676638901,0.675517406,0.433384413,0.158535883,1359.093518,0.479999989,0.608018398,0,0,342,2.48385E-05,35.46127994,38.92031618,3.45903624,37.68609115,0.665731304,12888.64317,37.79920562,38.39735912
0.02,0.000025,883,884,3136,2.53066E-05,0.0382788,0.634141147,0.595862348,0.324514606,0.133208432,1017.677805,0.320659354,0.505050927,0,0,361,2.62185E-05,28.82006708,32.79180632,3.97173924,29.89695168,0.622862476,10792.79956,29.86256318,30.67605194
0.02,0.000025,884,885,3136,2.53066E-05,0.240756854,0.651400447,0.410643592,0.539748404,0.059533611,1692.650995,0.555079818,0.60172382,0,0,342,2.48385E-05,36.00474512,40.31486834,4.31012322,37.85570289,0.938940434,12946.65039,37.61975957,39.16504641
0.02,2.5E-05,885,886,3136,2.53066E-05,0.090043783,0.647058845,0.557015061,0.393401559,0.111852687,1233.707288,0.403860733,0.540091425,0,0,361,2.62185E-05,34.1214161,54.87905156,20.75763546,42.19375677,3.542233088,15231.9462,41.82563318,46.72707386
0.02,2.5E-05,886,887,3136,2.53066E-05,-0.026554981,0.651050985,0.677605966,0.252867467,0.178525519,792.9923778,0.218356773,0.506940782,0,0,361,2.62185E-05,32.47051244,40.80706322,8.33655078,37.96440676,1.829349785,13705.15084,38.09315534,40.25334398
0.02,0.000025,887,888,3136,2.53066E-05,0.053368602,0.638269424,0.584900822,0.36942573,0.12420201,1158.51909,0.371801853,0.536317557,0,0,361,2.62185E-05,35.15365814,38.19569594,3.0420378,36.67856847,0.743384977,13240.96322,36.6165707,37.80262364
0.02,0.000025,888,889,3136,2.53066E-05,0.027746171,0.646967769,0.619221598,0.355983933,0.122886438,1116.365615,0.353428423,0.528862536,0,0,361,2.62185E-05,34.08381788,39.43985522,5.35603734,37.00890448,1.33882214,13360.21452,37.10534756,38.81093954
0.02,0.000025,889,890,3080,2.48547E-05,0.075722091,0.673480213,0.597758122,0.422511343,0.119055609,1301.334935,0.439600155,0.562195426,0,0,334,2.42575E-05,31.7288021,38.93740628,7.20860418,34.20214891,1.366076652,11423.51774,34.07698184,36.05601542
0.02,2.5E-05,890,891,3046,2.45803E-05,0.020899925,0.676663637,0.655763712,0.418154584,0.108891423,1273.698863,0.411669075,0.564517856,0,0,208,1.51065E-05,31.89286706,38.10682742,6.21396036,34.62371714,1.933899357,7201.733166,34.25300987,37.33811472
0.019743155,2.43163E-05,891,892,1798,1.45093E-05,0.010764484,0.623786807,0.613022323,0.379006975,0.134883856,681.4545411,0.410570145,0.530368322,0,0,324,2.35313E-05,32.22783302,37.180544,4.95271098,34.64262195,0.856790476,11224.20951,34.49910731,35.71763144
0.017345045,1.47972E-05,892,893,3080,2.48547E-05,0.109031118,0.652760208,0.543729089,0.447929194,0.100328401,1379.621917,0.453620434,0.567359769,0,0,324,2.35313E-05,28.88159144,39.57999404,10.6984026,34.28071271,2.497457806,11106.95092,34.76571287,36.99938894
0.02,0.000025,893,894,3080,2.48547E-05,0.026091734,0.684475064,0.65838333,0.442163646,0.151476491,1361.864028,0.489953384,0.604857183,0,0,118,8.57003E-06,37.70691908,41.45648702,3.74956794,39.5120102,0.790663547,4662.417204,39.49796156,40.55515515
0.02,0.000025,894,895,1019,8.22303E-06,0.040079959,0.473403811,0.433323853,0.213787463,0.086307845,217.8494252,0.2064863,0.336127895,0,0,342,2.48385E-05,31.5237209,44.85741692,13.33369602,0,0,0,0,0
0.012812045,8.02341E-06,895,896,3080,2.48547E-05,-0.025847601,0.686209083,0.712056683,0.434200867,0.183586448,1337.33867,0.488858163,0.620221198,0,0,342,2.48385E-05,29.12768888,37.9495985,8.82190962,32.24907072,1.858049894,11029.18219,32.1731447,34.7530662
0.02,0.000025,896,897,3080,2.48547E-05,0.056184158,0.675465107,0.619280949,0.489129701,0.133749653,1506.519479,0.519567192,0.635916722,0,0,324,2.35313E-05,30.68972402,40.08927902,9.399555,36.92811689,2.559996363,11964.70987,37.97865167,39.37525464
0.02,2.5E-05,897,898,3025,2.44109E-05,0.04579106,0.687108874,0.641317815,0.414982275,0.144346822,1255.32138,0.421488971,0.604591465,0,0,324,2.35313E-05,38.91006212,43.56882338,4.65876126,40.46527177,1.051649445,13110.74805,40.11833219,42.3239805
0.02,0.000025,898,899,3136,2.53066E-05,0.010682205,0.606164157,0.595481953,0.240889366,0.149862327,755.4290527,0.213066466,0.468051195,0,0,93,6.75434E-06,35.45786192,41.22406166,5.76619974,39.0275244,1.500185602,3629.559769,39.10830728,40.75579292
0.02,0.000025,899,900,815,6.57681E-06,0.068116598,0.553932369,0.485815771,0.252649975,0.110025911,205.9097297,0.229599699,0.419617051,0,0,342,2.48385E-05,28.6184039,37.9495985,9.3311946,35.15394797,1.966138466,12022.65021,35.62192688,37.08107962
0.01694597,6.62316E-06,900,901,3080,2.48547E-05,0.106767468,0.663503945,0.556736477,0.454003337,0.119066276,1398.330277,0.474669367,0.597244829,0,0,342,2.48385E-05,34.40169374,39.87394376,5.47225002,37.9706663,0.809514602,12985.96787,37.9666886,38.93398826
0.02,2.5E-05,901,902,3136,2.53066E-05,0.026038002,0.609759688,0.583721686,0.294367738,0.124966848,923.1372257,0.291181803,0.463675931,0,0,342,2.48385E-05,35.38266548,41.2138076,5.83114212,38.03245051,1.096638967,13007.09807,37.92567236,39.49761976
0.02,0.000025,902,903,3080,2.48547E-05,0.051572327,0.615030229,0.563457903,0.348874262,0.13699136,1074.532727,0.360144466,0.528809845,0,0,308,2.23692E-05,32.13212846,37.74793532,5.61580686,34.67361499,0.855238185,10679.47342,34.62386504,35.80855077
0.02,0.000025,903,904,2781,2.24418E-05,0.150587857,0.677961886,0.527374029,0.482294866,0.112738913,1341.262022,0.49814862,0.612975836,0,0,361,2.62185E-05,26.07881504,35.34848528,9.26967024,28.94447922,2.152947989,10448.957,28.00999634,32.25175916
0.019950944,2.25818E-05,904,905,3080,2.48547E-05,0.140168726,0.702715933,0.562547207,0.579203972,0.090295091,1783.948233,0.609475255,0.634251851,0,0,361,2.62185E-05,34.80160208,41.22406166,6.42245958,37.58742093,1.529057314,13569.05896,37.49841986,39.77482118
0.02,2.5E-05,905,906,3136,2.53066E-05,0.11119736,0.658201218,0.547003858,0.44414305,0.107063773,1392.832605,0.459169745,0.574866772,0,0,361,2.62185E-05,33.06866594,40.48918736,7.42052142,37.41219297,1.602173326,13505.80166,37.52576402,39.54239582
0.02,2.5E-05,906,907,3080,2.48547E-05,0.031931188,0.632488191,0.600557003,0.320263252,0.15253451,986.4108176,0.323540747,0.525089318,0,0,324,2.35313E-05,32.09453024,37.1121836,5.01765336,34.20245693,1.115616707,11081.59605,34.05989174,35.71797324
0.02,0.000025,907,908,3080,2.48547E-05,0.074441269,0.665310562,0.590869293,0.477568601,0.129474684,1470.911292,0.515559018,0.615110219,0,0,342,2.48385E-05,32.46709442,40.1200412,7.65294678,35.21198435,1.724337533,12042.49865,34.93148684,37.97865167
0.02,0.000025,908,909,3136,2.53066E-05,0.082219705,0.678482294,0.596262589,0.52178703,0.119948228,1636.324126,0.562932253,0.621958852,0,0,342,2.48385E-05,45.62988944,51.62509652,5.99520708,49.09118437,1.498365097,16789.18506,49.35553124,50.90697052
0.02,2.5E-05,909,910,3025,2.44109E-05,0.018497882,0.46433419,0.445836307,0.286407685,0.089170192,866.3832477,0.304462314,0.39423821,0,0,361,2.62185E-05,29.43531068,38.81435756,9.37904688,34.36274157,2.128040425,12404.94971,34.3777676,37.17370796
0.02,0.000025,910,911,3080,2.48547E-05,0.067654319,0.631698787,0.564044468,0.428883451,0.127864912,1320.961029,0.447285444,0.578488767,0,0,324,2.35313E-05,36.9071024,43.45944674,6.55234434,39.55199581,2.001655612,12814.84664,39.0433649,42.52461827
0.02,2.5E-05,911,912,3136,2.53066E-05,-0.001820167,0.619921386,0.621741554,0.296446257,0.151702223,929.6554623,0.297517315,0.497191608,0,0,342,2.48385E-05,32.20390688,40.769465,8.56555812,37.16411352,2.064070812,12710.12682,37.6761569,39.41251106
0.02,0.000025,912,913,3136,2.53066E-05,0.044129446,0.66764158,0.623512134,0.38733695,0.162878096,1214.688675,0.406575441,0.611713111,0,0,342,2.48385E-05,37.93934444,42.11274686,4.17340242,40.50384887,0.903444978,13852.31631,40.65667034,41.65541578
0.02,0.000025,913,914,3080,2.48547E-05,0.071235344,0.669992328,0.598756984,0.444042983,0.082872372,1367.652386,0.45219183,0.541202909,0,0,342,2.48385E-05,32.7542081,41.6752403,8.9210322,37.11337291,2.817303871,12692.77354,36.95324567,40.72434714
0.02,0.000025,914,915,3080,2.48547E-05,0.016216217,0.683173358,0.666957142,0.486869631,0.138380075,1499.558463,0.527411282,0.628981352,0,0,342,2.48385E-05,38.75625122,41.67182228,2.91557106,40.26911484,0.475023635,13772.03728,40.22941784,40.84431964
0.02,0.000025,915,916,3080,2.48547E-05,-0.009407606,0.586069107,0.595476713,0.276150768,0.099950948,850.5443657,0.264480948,0.413541523,0,0,342,2.48385E-05,33.82404836,44.23533728,10.41128892,39.78312637,2.862745569,13605.82922,40.21061873,43.41467068
0.02,0.000025,916,917,3025,2.44109E-05,-0.064888149,0.646592915,0.711481065,0.212017071,0.212541494,641.3516385,0.125,0.55338192,0,0,342,2.48385E-05,30.1906931,43.10055464,12.90986154,37.07873298,3.187199376,12680.92668,37.92225434,40.36135341
0.02,0.000025,917,918,3136,2.53066E-05,0.030500734,0.649609268,0.619108533,0.419120915,0.138828043,1314.36319,0.453126118,0.568839312,0,0,361,2.62185E-05,28.85424728,39.03311084,10.17886356,34.60030816,3.023996899,12490.71125,34.46663612,38.58535022
0.02,2.5E-05,918,919,3136,2.53066E-05,0.082073934,0.654924512,0.572850578,0.459383871,0.114412942,1440.627819,0.481863618,0.587428927,0,0,324,2.35313E-05,30.92214938,40.14054932,9.21839994,37.77890849,1.968488627,12240.36635,38.39735912,39.57999404
0.02,2.5E-05,919,920,3080,2.48547E-05,0.04736995,0.654221714,0.606851764,0.383222912,0.180886865,1180.326569,0.413221687,0.594492376,0,0,270,1.96094E-05,34.5828488,38.81435756,4.23150876,0,0,0,0,37.10192954
0.02,0.000025,920,921,2459,1.98434E-05,0.252466977,0.562490642,0.310023665,0.401267169,0.044402874,986.7159697,0.400308162,0.456458211,0,0,342,2.48385E-05,36.92761052,41.8461413,4.91853078,39.20665031,1.089731137,13408.67441,39.33731462,40.47107185
0.017972599,2.00476E-05,921,922,3136,2.53066E-05,-0.007048307,0.621017694,0.628066001,0.31658079,0.131963076,992.7973582,0.317462862,0.491742998,0,0,342,2.48385E-05,33.06866594,50.48005982,17.41139388,43.82912259,3.462389089,14989.55993,44.05760024,47.72787012
0.02,2.5E-05,922,923,3080,2.48547E-05,-0.038345229,0.660856247,0.699201476,0.204176768,0.176371404,628.8644454,0.142970376,0.504590333,0,0,277,2.01178E-05,30.01295606,36.0013271,5.98837104,32.77032339,1.345341271,9077.379578,32.61065126,34.54114896
0.02,0.000025,923,924,2535,2.04567E-05,0.048050478,0.661440313,0.613389835,0.406207547,0.131979309,1029.736133,0.433794647,0.553668737,0,0,361,2.62185E-05,30.66237986,38.8724639,8.21008404,35.74089481,1.749620766,12902.46302,36.28502276,37.50183788
0.018129598,2.02915E-05,924,925,3080,2.48547E-05,-0.02117491,0.657268226,0.678443136,0.360620079,0.130826954,1110.709843,0.351131648,0.544507051,0,0,342,2.48385E-05,33.85481054,40.3934828,6.53867226,37.47200516,1.138641936,12815.42577,37.63684967,38.73335049
0.02,2.5E-05,925,926,3080,2.48547E-05,0.033119474,0.66140449,0.628285017,0.424635565,0.13401329,1307.877541,0.456698179,0.584630787,0,0,342,2.48385E-05,37.59754244,40.93694798,3.33940554,38.87655153,0.645290398,13295.78062,38.8724639,39.67706581
0.02,2.5E-05,926,927,3025,2.44109E-05,0.02241605,0.599909306,0.577493256,0.280274049,0.132497042,847.8289971,0.269332707,0.467539787,0,0,361,2.62185E-05,31.68436784,38.35634288,6.67197504,35.05947796,1.505393239,12656.47154,35.05795358,36.92077448
0.02,2.5E-05,927,928,3136,2.53066E-05,0.077320255,0.690874279,0.613554023,0.477190291,0.121661653,1496.468754,0.494372576,0.616524458,0,0,361,2.62185E-05,38.62978448,43.27487366,4.64508918,41.42678528,1.043852961,14955.06949,41.37787256,42.79293284
0.02,0.000025,928,929,3136,2.53066E-05,-0.004948395,0.641277671,0.646226066,0.267788131,0.137216639,839.7835799,0.254012406,0.464666337,0,0,361,2.62185E-05,0,0,0,0,0,0,0,0
0.02,0.000025,929,930,3136,2.53066E-05,-0.014737992,0.626123428,0.64086142,0.289710818,0.211649153,908.5331251,0.283834845,0.560884446,0,0,342,2.48385E-05,27.91429178,30.70681412,2.79252234,29.45174116,0.579186137,10072.49548,29.35669622,30.26554774
0.02,0.000025,930,931,3080,2.48547E-05,0.389646441,0.638218105,0.248571664,0.537340915,0.065825262,1655.010017,0.559457362,0.609965855,0,0,342,2.48385E-05,0,0,0,0,0,0,0,0
